﻿investor,investee,mount,sentence
0,0,0,微软营收为268亿美元，同比增长16%
0,0,0,微软
0,0,0,股价表现
0,0,0,微软股价表现
0,0,0,今天常规交易中，微软股价上涨1.95美元，涨幅为2.11%，报收于94.26美元
0,0,0,盘后交易中，截至美国东部时间17
0,0,0,29北京时间早上5
0,0,0,29微软股价下跌0.16美元，跌幅达到0.17%
0,0,0,过去52周，微软股价最高为97.24美元，最低为67.14美元
0,0,0,第三财季主要财务数据
0,0,0,·营收为268亿美元，比上年同期增长16%
0,0,0,·运营利润为83亿美元，比上年同期增长23%
0,0,0,·按美国通用会计准则计算，净利润为74亿美元，同比增长35%
0,0,0,·按美国通用会计准则计算，摊薄后每股收益为0.95美元，同比增长36%
0,0,0,微软CEO萨蒂亚·纳德拉SatyaNadella表示，本财季的业绩反映了用户和机构对微软云计算业务的信任
0,0,0,我们在基础架构、人工智能、生产力和商业应用等关键增长领域继续创新，向客户提供不同的价值
0,0,0,2018财年第三季度，微软以回购股票和分红方式向股东回馈了63亿美元，增长37%
0,0,0,微软执行副总裁、CFO艾米·胡德AmyHood表示，由于持续的投资和有力的销售执行，本季度我们所有业务的表现都超过预期
0,0,0,在商业云计算业务增长58%的拉动下，我们的营收和运营利润双双实现两位数增长
0,0,0,生产力和业务过程业务部门营收为90亿美元，同比增长17%按不变汇率计算增长14%，其中主要业务表现如下
0,0,0,·在Office365商业版营收增长42%按不变汇率计算增长40%拉动下，Office商业产品和云服务营收增长14%按不变汇率计算增长12%
0,0,0,·Office消费者产品和云服务营收增长12%按不变汇率计算增长9%，Office365消费者用户增长至3060万
0,0,0,·在Dynamics365营收增长65%按不变汇率计算增长62%拉动下，Dynamics产品和云服务营收增长17%按不变汇率计算增长14%
0,0,0,·LinkedIn营收增长37%按不变汇率计算增长33%
0,0,0,智能云业务部门营收为79亿美元，同比增长17%按不变汇率计算增长15%，其中主要业务表现如下
0,0,0,·在Azure营收增长93%按不变汇率计算增长89%拉动下，服务器产品和云服务营收增长20%按不变汇率计算增长17%
0,0,0,·企业服务营收同比增长8%按不变汇率计算增长5%
0,0,0,个人计算业务部门营收为99亿美元，同比增长13%按不变汇率计算增长11%，其中主要业务表现如下
0,0,0,·在OEMPro营收增长11%的拉动下，WindowsOEM营收增长4%按不变汇率计算增长4%
0,0,0,·在多年合同业务量增长等因素拉动下，Windows商业和云服务营收同比增长21%按不变汇率计算增长17%
0,0,0,·在Xbox软件和服务营收增长24%按不变汇率计算增长21%拉动下，游戏业务营收增长18%按不变汇率计算增长16%
0,0,0,·在每次搜索营收和搜索量增长拉动下，搜索广告营收不计流量收购成本增长16%按不变汇率计算增长14%
0,0,0,·Surface业务营收增长32%按不变汇率计算增长27%
0,0,0,编译/霜叶
,,,;;;;;;;;;;
0,0,0,网易科技讯4月27日消息，据国外媒体报道，美国股市周四大幅收高，主要股指上涨了1%以上，包括科技巨头Facebook在内的多家公司公布了强劲的季度业绩，促使美国股市大幅上扬
0,0,0,在纳斯达克周四常规交易中，Facebook股价收盘于174.16美元，较上一交易日上涨了9.06%
0,0,0,周三晚些时候，Facebook公布的第一季度营收和盈利轻松超过了华尔街分析师预期，表明其因处理个人数据不当而引发的丑闻尚未对其利润丰厚的广告业务造成影响
0,0,0,在纳斯达克周四常规交易中，美国芯片厂商AMD股价收盘于11.04美元，较上一交易日大涨了13.7%
0,0,0,在盘后交易中，该公司股价继续上涨了1.18%，至11.17美元
0,0,0,该公司周三晚间公布了第一季度财报，其盈利扭亏为盈且超过了分析师预期，同时该公司对未来营收前景表示乐观
0,0,0,当天，费城半导体指数上涨了2%
0,0,0,刘春
,,,;;;;;;;;;;
0,0,0,TechWeb报道4月27日消息，今日平安好医生在香港启动首次IPO，计划融资87.7亿港元约合11亿美元
0,0,0,据此前的交易招股说明书显示，平安好医生将以每股50.80至港元54.80港元的价格发行约160万股，花旗集团和摩根大通是此次股票发行的联合保荐人
0,0,0,招股书显示，近三年平安好医生的营收分别为2.787亿元、6.015亿元、10.163亿元
0,0,0,净亏损额为3.237亿元、7.582亿元、4.974亿元
0,0,0,截止去年12月31日统计，平安好医生拥有1.928亿注册用户，月活用户超过3000万，合作线下约3100家合作公立医院，体检机构1100余个
0,0,0,平安好医生此次赴香港IPO，正值港交所推出新的上市规则，意图吸引更多企业来港挂牌上市
,,,;;;;;;;;;;
1,1,0,新浪科技讯4月26日晚间消息，今日据自媒体开柒爆料，在今日头条最近进行的新一轮融资中，阿里巴巴将投入数十亿美元参与融资，并给出较高估值，截至发稿前，今日头条方面暂未回应
1,1,1,目前今日头条公开的一笔融资为2016年末完成的10亿美元融资，融资后估值为110亿美元，投资方为红杉中国和建银国际
0,1,0,2017年8月，据路透社报道，有消息人士透露今日头条将融资20亿美元，融资后估值将超过200亿美元
0,1,0,同年12月，外媒Theinformation援引知情人士消息称，今日头条正在寻求从部分既有的投资人那里获得新一轮融资，最新一轮融资后头条的估值将高达300亿美元
0,1,0,近期，今日头条也面临着一些挑战
0,0,0,在监管趋严的情况下，今日头条App下架三周，估值数十亿美金的内涵段子永久关停，抖音、西瓜视频、火山小视频等产品随之进行调整升级
0,0,0,另外，行业竞争也在升级，腾讯复活了旗下短视频产品微视，传言在5个月内补贴30亿元反击抖音
0,1,0,今日头条体系内部也在进行调整，本周，公司就将本作为母公司名称的字节跳动替代今日头条作为其整体品牌名称，在首届数字中国建设峰会上，张一鸣的官方介绍已经取代此前的今日头条创始人兼CEO，更改为字节跳动创始人、CEO
0,0,0,但阿里是否会参与到今日头条新一轮的融资中还有待观察，在中国互联网的AT格局中，今日头条一直处于不站队的状态
0,1,0,2016年7月，曾有多次传闻称今日头条将获得腾讯投资，随后，今日头条创始人张一鸣公开回应称，最近有同事郑重地跟我说，他加入头条的目的不是为了成为腾讯员工，我当然也不是，那多没意思
0,0,0,宵寒
,,,;;;;;;;;;;
0,0,0,新浪科技讯4月26日晚间消息，美图公司01357.HK公告，公司董事长蔡文胜已于25日及26日在公开市场分别增持300万股及500万股公司股份
0,0,0,截止目前，蔡文胜已经六度增持美图，并不排除在未来进一步增持
0,0,0,从2017年12月至今，蔡文胜已经累计增持美图1860万股，耗资约1.68亿港元
0,0,0,公告表示，蔡文胜在4月25日及26日通过BaolinkCapitalLtd以每股均价分别约8.19941港元及8.13721港元增持公司股份300万股及500万股
0,0,0,据此推算，两次增持成本约合6528.428万港元
0,0,0,两次增持完成后，蔡文胜和公司创始人兼CEO吴欣鸿被视为共同拥有总计约16.85亿股公司股份，持股比例从39.23%增至39.42%
0,0,0,截止目前，蔡文胜已经累计增持美图1860万股，耗资约1.6754亿港元
0,0,0,公告表示，蔡文胜对公司未来业务展望充满信心，并不排除会在适当时候进一步增持
,,,;;;;;;;;;;
0,0,0,新浪科技讯北京时间4月25日下午消息，iPhone向来是最赚钱的消费产品之一
0,0,0,然而，iPhone最大制造商的股东却连一杯羹都没分到
0,0,0,台湾鸿海精密工业股份有限公司自2007年6月份第一台iPhone发布以来，股价下跌13%之多
0,0,0,即便考虑了股息，自2007年6月份以来的总回报率仅为11%，相比苹果投资者950%的回报率实在少得可怜
0,0,0,这种悬殊体现了苹果在控制iPhone生态层——从应用到云端——方面的优势，与硬件制造商微薄的利润率形成鲜明对比
0,0,0,其他前手机巨头，如诺基亚和黑莓也纷纷放弃了自己的制造业务，而HTC和联想等则仍在苦苦挣扎
0,0,0,自去年6月份的高点以来，鸿海的股价已经下跌34%，原因在于随着中国竞争对手华为和小米等都相继推出高性价比手机，市场对iPhoneX的需求逐渐放缓
0,0,0,鸿海的半数收入来自苹果，但是该收入比三月份的最高值下降了10%
0,0,0,尽管如此，美国的苹果并未受到iPhoneX需求放缓带来的相同程度的影响
0,0,0,分析师预测，今年的头三个月将会是苹果有史以来表现最好的第二季度，预测营收为610亿美元
0,0,0,小白
,,,;;;;;;;;;;
0,0,0,新浪科技讯北京时间4月25日早间消息，德州仪器公司是最大的芯片制造商，其产品用于大多数电气设备
0,0,0,本周二，这家总部位于达拉斯的公司公布了季度销售额和利润预测，均超过预期，缓解了外界对半导体行业需求疲软的担忧
0,0,0,该公司在声明中说，第二季度净收入将高达每股1.39美元，收入在37.8亿到41亿美元区间
0,0,0,根据彭博社的数据，分析师此前预测每股利润为1.22美元，销售额为39亿美元
0,0,0,德州仪器股价在盘后交易中上涨了4.7%
0,0,0,该公司表示，来自工业和汽车客户的需求十分强劲
0,0,0,这一预测可能有助于缓解人们对一些半导体行业最大终端市场正在放缓的担忧，此前几天其他技术公司的一系列消息令人失望
0,0,0,相比其他任何芯片制造商，德州仪器公司更能满足整个经济的需求
0,0,0,作为最古老的技术公司之一，其产品是全美所有电器生产的重要组成部分
0,0,0,宏观经济继续向好，首席财务官拉法尔·里扎迪RafaelLizardi在报告后的电话会议上说，对地缘政治可能损害经济的担忧还为时过早
0,0,0,对芯片业务健康的担忧始于拉姆研究公司LimesearchCorp.——内存芯片的主要设备制造商，上周他们预测下半年订单下降，吓坏了投资者
0,0,0,其次是苹果公司的主要芯片制造商对当前季度的收入预测，比分析师的平均预估减少约10亿美元
0,0,0,同时，媒体不断报道中美之间正在酝酿的贸易战争，将使一些芯片制造商在这一增长最快的市场面临风险
0,0,0,我们看到局势有了一些缓解，至少到目前为止尚未恶化，爱德华琼斯公司的分析师大卫·海格尔DavidHeger说，我们已经进入了上升周期，所以每个人变得越来越乐观
0,0,0,业内始终关注的领域是中美之间的贸易战，因为中国是半导体产品的最大市场
0,0,0,里扎迪表示，虽然芯片没有被特别设定为关税征收目标，但事态一旦升级，势必拖累经济，并最终削弱对相关组件的需求
0,0,0,德州仪器公司表示，尽管在产品范围内看到了更强劲的需求，但是，来自通信设备制造商的订单较上年同期有所下降
0,0,0,工业和汽车市场将继续成为芯片制造商增长最快的领域，因为每种设备所使用的半导体数量在不断增加
0,0,0,根据里扎迪的说法，工厂机器人正在与人类一起工作，而机器需要更多的芯片和传感器，以便在更复杂和更危险的环境中安全地工作
0,0,0,他说，在汽车领域，越来越多的电动汽车为汽车半导体产品制造了更大市场
0,0,0,德州仪器最大销售收入来自工业设备制造商，同时也是汽车行业最大的硅片供应商之一
0,0,0,与英特尔公司和高通公司不同的是，该公司不需要花费几千万美元来开发芯片，而是通过提高盈利能力来实现业绩目标，这一点使其不易受到需求突然波动或竞争压力的影响，但难以推动收入的持续增长
0,0,0,斯眉
,,,;;;;;;;;;;
0,0,0,网易科技讯4月26日消息，TwitterNASDAQ TWTR盘前公布了截至3月31日的2018财年第一季度财报
0,0,0,报告显示，公司该季度营收为6.65亿美元，同比增长21%
0,0,0,按美国通用会计准则计GAAP，净利润为6100万美元，去年同期为净亏损6156万美元
0,0,0,合摊薄后每股利润为0.08美元，去年同期为每股亏损0.09美元
0,0,0,第一季度其它财务数据
0,0,0,·广告营收为5.750亿美元，同比增长21%
0,0,0,·数据授权和其它营收共计9000万美元，同比增长20%
0,0,0,·美国营收为3.470亿美元，同比增长2%
0,0,0,·国际营收为3.180亿美元，同比增长53%
0,0,0,·Non-GAAP净利润为1.23亿美元，去年同期为净利润5323万美元，同比增长131%
0,0,0,·Non-GAAP摊薄后每股利润为0.16美元，去年同期为每股利润0.07美元，同比增长129%
0,0,0,·月活跃用户数MAUs为3.36亿人，同比增长3%
0,0,0,·日活跃流量DAU同比增长10%
0,0,0,2018财年第二季度业绩展望
0,0,0,·调整后EBITDA为2.45亿美元至2.65亿美元
0,0,0,·调整后EBITDA利润率为37%至38%
0,0,0,作者
0,0,0,EditorAI
,,,;;;;;;;;;;
1,1,1,腾讯科技讯4月25日，新式茶饮品牌喜茶宣布完成4亿元人民币B轮融资，由美团点评旗下产业基金龙珠资本投资
0,1,0,喜茶的第一家门店于2012年5月12日，由创始人聂云宸Neo在广东省江门市九中街开张
0,1,0,起初名为皇茶，后因商标问题于2016年初，全部更名为喜茶
0,0,0,根据官方提供消息，目前，喜茶在广州、深圳、上海、佛山、东莞、中山等地区有分店约50家，均为直营店铺，总体营业额已过亿元
1,1,1,据公开资料显示，喜茶获得了IDG资本以及知名投资人何伯权乐百氏创始人超过1亿元的共同投资
0,1,0,聂云宸曾表示，喜茶坚决不做加盟，未来也不会因为没有加盟无法做大而后悔，因为他最不能容忍的是品质降低或变差
,,,;;;;;;;;;;
0,0,0,芒果TV和快乐大本营离上市仅剩一步之遥
0,0,0,投资界4月27日消息，昨晚，证监会官网公布的相关信息显示，快乐购发行股份购买资产事项获证监会并购重组委2018年第20次会议审核通过
0,0,0,但快乐购此次重组为有条件通过，证监会对此次重组提出了两点审核意见
0,0,0,具体来看，证监会要求快乐购补充披露本次交易标的资产涉诉情况、相关进展及应对措施
0,0,0,另外，快乐购需结合前次募集资金使用、资产负债率、经营活动现金流等情况，进一步说明本次交易募集配套资金的必要性及合理性
0,0,0,若交易顺利完成，快乐阳光、芒果互娱、天娱传媒、芒果影视和芒果娱乐将成为上市公司的全资子公司
0,0,0,115亿收购一波三折
0,0,0,快乐购组建于2005年，2015年1月在深交所挂牌上市，截至2017年6月30日，湖南广播电视台全资子公司芒果传媒有限公司持有快乐购43.12%的股权，为第一大股东
0,0,0,交易完成后，芒果传媒对快乐购持股比例将上升至67.88%
0,0,0,而被收购的快乐阳光、芒果互娱、天娱传媒、芒果影视和芒果娱乐同样也是湖南台旗下资产，通过芒果传媒持有全部或大部分股权
0,0,0,此次收购，耗时已一年之久
0,0,0,回溯快乐打包收购芒果系5家公司的重组计划可谓一波三折，已是这五家公司第二次冲击注入上市公司
0,0,0,早在2016年8月20日，快乐购发布公告拟收购湖南广电控制的7家公司全部或部分控股股权，除了上述5家公司，还包括湖南金鹰卡通有限公司和湖南天娱广告有限公司，均属于湖南广电旗下的优质资产
0,0,0,但仅仅两个月后，收购计划宣告落空
0,0,0,快乐购当时公告称，该次重大资产重组方案中涉及的标的公司资产状况较为复杂，重组方案尚待商讨和完善，目前实施条件尚不成熟，决定终止重大资产重组事项
0,0,0,2017年4月18日，快乐购再度发布公告称，拟通过发行股份购买资产并募集配套资金方式收购上市公司实际控制人旗下的新媒体，及有利于实现产业协同的相关资产
0,0,0,2017年9月29日，快乐购重组草案在正式出炉
0,0,0,据重组草案修订稿显示，快乐购此次交易由发行股份购买资产和募集配套资金两部分组成
0,0,0,据快乐购今年4月20日发布的关联交易报告书显示，快乐购拟以发行股份的方式购买快乐阳光、芒果互娱、天娱传媒、芒果影视以及芒果娱乐五家公司各100%股权，交易作价合计约115.51亿元
0,0,0,值得注意的是，在此次发行股份购买资产的同时，快乐购拟向不超过5名特定投资者定增募集配套资金不超过20亿元，扣除本次交易中介机构费用及相关发行费用后，募集资金将用于标的公司快乐阳光实施芒果TV版权库扩建项目和云存储及多屏播出平台项目
0,0,0,本次发行股份购买资产的具体情况如下图
0,0,0,芒果TV作价95亿
0,0,0,历史上，芒果TV获得过2轮融资
0,0,0,2015年6月，芒果TV完成了A轮融资，融资资金超过5亿元
0,0,0,2016年6月，获得深圳光大新娱产业基金领投的15亿元B轮融资，当时估值高达135亿元
0,0,0,但本次收购，已经盈利的芒果TV的母公司快乐阳光作价95.3亿元，相比135亿元的估值，缩水40亿
0,0,0,究其原因可能是，估值模型不同或是整体视频环境变化
0,0,0,根公告显示，2017年芒果TV营业收入33.67亿元，相比2016年的17.67亿元，增长幅度高达86.3%
0,0,0,净利润方面，芒果TV扭亏为盈，相比于2016年同期亏损6.9亿元，2017年实现净利润4.89亿元
0,0,0,但收入构成上看，芒果TV营收较为单一，目前主要还是靠广告
0,0,0,2017年芒果TV在线视频业务收入17.33亿元，其中广告收入贡献了13.32亿元
0,0,0,付费会员业务上，2017年芒果TV收入3.9亿元，虽然相比于2016年增长超过100%，但和刚美股上市的爱奇艺2017年实现会员收入65.36亿元相比，相差16倍
0,0,0,根据官方公布数据，截至2017年12月31日，芒果TV注册用户超1.1亿，DAU约3000万，而付费会员人数仅为450万左右
0,0,0,而爱奇艺2017年移动端日活1.26亿，PC端日活5370万，付费会员达6010万
0,0,0,快乐阳光方面表示，目前行业普遍亏损，用户付费习惯仍在培育期，有限广告收入难以覆盖巨额的内容成本和技术成本
0,0,0,虽然近几年芒果TV发展迅速，但仍位于视频网站第二梯队，和爱奇艺、腾讯视频、优酷相比，仍有一定差距
0,0,0,此次将快乐阳光注入上市公司体系，并配以20亿元的募资，将给予芒果TV在版权采购上更多资金支持
0,0,0,在本次收购的5家公司中，芒果影视是唯一净利润出现下降的企业
0,0,0,其主攻精品青春剧，自2011年以来连续推出宫宫锁珠帘风华正茂等影视剧
0,0,0,而天娱影响力也不如快男超女的全盛时期
0,0,0,2017年天娱实现营收4.9亿元，实现净利润1.2亿元
0,0,0,目前主营业务包括艺人经纪、综艺节目、影视剧、其他无线增值授权等，出名的艺人有晨宇、欧豪、陈翔等
0,0,0,芒果娱乐主营业务包括电视剧业务、综艺节目业务和艺人经纪业务
0,0,0,2015年以来参与投资了电影唐人街探案铁道飞虎等，综艺节目味道周一见闪亮的爸爸等
0,0,0,芒果互娱主要是从事游戏研发、运营的芒果系公司，游戏研发商处收取版权金或保底金及游戏流水分成以获得盈利，比如武媚娘传奇一起来看流星雨第三部等影视剧的手游版权开发、运营
0,0,0,电视湘军的千亿版图
0,0,0,芒果TV谋求上市已有多年，湖南广电也急需通过上市重组和新的资金注入，在行业强竞争中脱围
0,0,0,据无冕财经报道，除了芒果TV引资改制以及快乐购重组方案外，湖南广电通过一系列资本运作，先后与18家上市公司、多家主流内容生产商建立了关联和协同，意图通过资本运作，快速打造一个巨大的芒果传媒生态圈
0,0,0,2015年底，芒果传媒还联合中南重工、易泽资本发起设立了芒果文创股权投资基金，总规模在10.12亿元，芒果传媒出资5亿元
0,0,0,投资了派乐传媒、网易云音乐、华尔街见闻等数十个公司
0,0,0,2016年年底，湖南广电掌舵者吕焕斌曾直言道
0,0,0,对湖南广电而言，湖南卫视是核能量，芒果TV是核动力，资本运作就是将核能量转化为核动力的驱动器
0,0,0,但随着，谢涤葵、廖柯、都艳等核心制作团队及龙丹妮、王平等管理层出走
0,0,0,东方卫视、浙江卫视等地方卫视接连崛起
0,0,0,爱奇艺、B站等上市
0,0,0,BAT等巨头依托自身强大资源，重金争抢IP，入局影视圈
0,0,0,各大文娱创业公司迅速崛起等等，老牌电视湘军的发展前景并不乐观
0,0,0,此次收购的5家公司，实际控制人都是湖南卫视
0,0,0,天娱传媒、芒果影视文化、芒果娱乐都拥有艺人经纪+内容制作的业务板块
0,0,0,芒果互娱在游戏产业从制作到发行进行全产业链布局
0,0,0,快乐阳光布局互联网视频
0,0,0,可以说是从新媒体平台运营到内容制作、艺人经纪、游戏、IP运营等整个完整的产业链条注入进快乐购
0,0,0,相比其他视频公司，集结后的芒果舰优势也是显而易见
0,0,0,优秀的团队和综艺自制能力
0,0,0,拥有从IPTV到OTT全牌照
0,0,0,用户定位青少年等，消费能力高
0,0,0,芒果TV已取得湖南卫视至2020年的电视节目的相关版权
0,0,0,广告价值巨大
0,0,0,打包便于解决长期以来困扰的资金问题
0,0,0,但这5家公司都高度依赖于湖南卫视，存在大量复杂的关联交易，若处理不好，无疑是埋雷
0,0,0,从收购草案发布开始，快乐购的股价就一路上涨
0,0,0,从2017年11月21日复牌价22.24元每股上涨到2018年4月26日收盘价38.37元每股，总市值达153.86亿元
0,0,0,目前快乐购的总股本为4.01亿股，本次购买5家公司需要支付总计5.87亿股股票对价，总股本将达9.88亿股
0,0,0,再加上还要募资20亿元，根据配套融资一般20个交易日股价九折行业惯例来说，每股定价低于20元，还需再增发1亿股股本
0,0,0,按38.37元/股、10.88亿股总股本计算，交易完成后快乐购市值或超410亿元
0,0,0,当年华谊兄弟上市，创下了创业板第一传媒股的记录，而这一次快乐购资产重组后，能否成为下一个华谊呢
,,,;;;;;;;;;;
0,0,0,网易科技讯4月26日消息，据路透社报道，Facebook今天发布了截至3月31日的2018财年第一季度财报
0,0,0,财报显示，Facebook第一季度的营收和盈利超过了华尔街的预期，显示其处理个人数据不当而引发的丑闻尚未对其利润丰厚的广告业务造成影响
0,0,0,在纳斯达克周三的盘后交易中，截止发稿时，Facebook股价上涨了6.94%，至170.78美元
0,0,0,在此之前，Facebook股价经历了长达一个月的下跌，原因是该公司披露英国咨询公司剑桥分析公司收集了其数百万用户的数据
0,0,0,剑桥分析公司的丑闻影响了多达8700万用户，引发了对其加强监管和用户离开该社交网络的呼声，但没有迹象表明广告商在意这些
0,0,0,投资公司SynovusTrust的高级投资组合经理丹尼尔·摩根DanielMorgan称
0,0,0,每个人都在谈论Facebook会有多糟糕，但这份财报非常正面，并重申Facebook仍然过得很好，他们会挺过来的
0,0,0,他的公司持有约73000股Facebook股票
0,0,0,Facebook第一季度的盈利超过了分析师预期，而营收同比增长49%，高于去年同期39%的增幅
0,0,0,Facebook的移动广告业务实现了增长，主要是该公司推出了更多视频内容
0,0,0,该公司宣布，第一季度月活跃用户数量增至22亿，较上年同期增长13%，与汤森路透调查的分析师的平均预期相符
0,0,0,Facebook扭转了上季度美国和加拿大日活跃用户数量的下降趋势，称其在美国拥有1.85亿用户，高于去年第四季度的1.84亿
0,0,0,这一结果是Facebook第一季度财报的一个亮点，在过去几个月，该公司面临一系列负面新闻，包括该公司对个人信息的处理、其在美国大选中的作用以及在发展中国家引发暴力事件等
0,0,0,Facebook的营收主要是通过向用户销售个性化广告来实现的
0,0,0,在过去几个季度，该公司已经证明其商业模式有非常大的弹性
0,0,0,只要用户回来继续浏览其新闻内容并观看视频，其商业模式就能延续下去
0,0,0,该公司宣布，第一季度员工总数为27742人，比去年同期增长了48%
0,0,0,该公司首席执行官马克·扎克伯格MarkZuckerberg在一份声明中表示，为了长期健康发展，他将牺牲Facebook的利润率
0,0,0,他在声明中称，Facebook正在进行投资，以确保我们的服务被用于做好事
0,0,0,第一季度，Facebook归属于股东的净利润净利润为49.9亿美元，较上年同期的30.6亿美元增长63%
0,0,0,每股摊薄收益为1.69美元，较上年同期的1.04美元增长63%
0,0,0,根据汤森路透调查，分析师此前平均预期Facebook第一季度每股摊薄收益将为1.35美元
0,0,0,Facebook第一季度营收为119.7亿美元，比去年同期的80.32亿美元增长49%，高于分析师平均预期的114.1亿美元
0,0,0,更严格的监管可能会使Facebook广告的吸引力减少，因为它可能减少针对用户的个性化和精准广告所能使用的数据类型，尽管Facebook的规模意味着它也可能很好地应对监管要求
0,0,0,Facebook和Alphabet旗下谷歌共同主导了全球互联网广告业务
0,0,0,据市场研究公司eMarketer的数据，今年Facebook预计将占据全球数字广告收入的18%，而谷歌的这一比例为31%
0,0,0,该公司表示，它将增加股票回购计划规模，增加90亿美元
0,0,0,该公司最初授权回购股票的金额为60亿美元
0,0,0,今年3月16日，Facebook股价收于185.09美元
0,0,0,当天收盘后，爆发了数据泄露丑闻
0,0,0,在随后的几天里，该公司市值蒸发了500多亿美元
0,0,0,即使该公司旗舰社交网络Facebook在用户或广告商中遭受了巨大的声誉损失，它仍拥有世界上最受欢迎的三款智能手机应用
0,0,0,Instagram、Messenger和WhatsApp
0,0,0,刘春
,,,;;;;;;;;;;
0,0,0,凤凰网科技讯北京时间4月26日消息，三星电子KRX
0,0,0,005930今天发布了截至3月31日的2018财年第一季度财报
0,0,0,财报显示，三星第一季度营收为60.56万亿韩元约合559.63亿美元，较上年同期的50.55万亿韩元增长19.82%
0,0,0,净利润为11.69万亿韩元约合108.03亿美元，较上年同期的7.68万亿韩元增长52.11%
0,0,0,三星电子
0,0,0,股价表现
0,0,0,三星股价上涨2%
0,0,0,三星今天在韩国交易所的开盘价为252.1万韩元
0,0,0,截至首尔时间周四9
0,0,0,33分北京时间周四8
0,0,0,33分，三星股价上涨5.4万韩元至257.4万韩元，涨幅为2.14%
0,0,0,过去52周，三星股价最高为287.6万韩元，最低为206.6万韩元
0,0,0,第一季度业绩要点
0,0,0,——营收为60.56万亿韩元约合559.63亿美元，较上年同期的50.55万亿韩元增长19.82%
0,0,0,——营业利润为15.64万亿韩元约合144.53亿美元，较上年同期的9.90万亿韩元增长58.03%，创纪录
0,0,0,——净利润为11.69万亿韩元约合108.03亿美元，较上年同期的7.68万亿韩元增长52.11%
0,0,0,第一季度详细业绩
0,0,0,——消费电子部门销售额为9.74万亿韩元约合90.01亿美元，较上年同期的10.34万亿韩元下降5.80%
0,0,0,营业利润为0.28万亿韩元约合2.59亿美元，较上年同期的0.38万亿韩元下降26.32%
0,0,0,——IT和移动通信部门销售额为28.45万亿韩元约合262.90亿美元，较上年同期的23.50万亿韩元增长21.06%
0,0,0,营业利润为3.77万亿韩元约合34.84亿美元，较上年同期的2.07万亿韩元增长82.13%
0,0,0,——半导体部门销售额为20.78万亿韩元约合192.03亿美元，较上年同期的15.66万亿韩元增长32.69%
0,0,0,营业利润为11.55万亿韩元约合106.73亿美元，较上年同期的6.31万亿韩元增长83.04%
0,0,0,——显示面板部门销售额为7.54万亿韩元约合69.68亿美元，较上年同期的7.29万亿韩元增长3.43%
0,0,0,营业利润为0.41万亿韩元约合3.79亿美元，较上年同期的1.30万亿韩元下降68.46%
0,0,0,——设备解决方案部门销售额为28.35万亿韩元约合261.98亿美元，较上年同期的22.85万亿韩元增长24.07%
0,0,0,营业利润为11.76万亿韩元约合108.67亿美元，较上年同期的7.59万亿韩元增长54.94%
0,0,0,展望
0,0,0,三星称，由于显示面板市场疲软，高端智能机市场竞争加剧导致移动业务利润率下滑，公司的整体利润增长将面临挑战
0,0,0,编译/箫雨
,,,;;;;;;;;;;
0,0,0,凤凰网科技讯北京时间4月26日消息，eBayNASDAQ EBAY今天发布了截至3月31日的2018财年第一季度财报
0,0,0,财报显示，按照美国通用会计准则GAAP计算，eBay第一季度净营收为25.80亿美元，较上年同期的23.03亿美元增长12%
0,0,0,来自持续运营业务的净利润为4.07亿美元，较上年同期的10.35亿美元下滑61%
0,0,0,eBay
0,0,0,股价表现
0,0,0,eBay股价
0,0,0,eBay周三在纳斯达克交易所的开盘价为41.11美元
0,0,0,截至周三收盘，eBay股价下跌0.21美元，报收于40.97美元，跌幅为0.51%
0,0,0,在财报发布后的盘后交易中，eBay股价下跌1.86美元暂报4.54美元，跌幅为4.54%
0,0,0,过去52周，eBay股价最高为46.99美元，最低为32.62美元
0,0,0,第一季度业绩要点
0,0,0,——商品交易总额GMV为225亿美元，同比增长13%，剔除汇率影响同比增长7%
0,0,0,——净营收为25.80亿美元，较上年同期的23.03亿美元增长12%
0,0,0,——营业利润率为22.5%，较上年同期的23.7%下降1.2个百分点
0,0,0,按非美国通用会计准则Non-GAAP，营业利润率为27.9%，较上年同期的28.9%下降1个百分点
0,0,0,——来自持续运营业务的净利润为4.07亿美元，较上年同期的10.35亿美元下滑61%
0,0,0,按非美国通用会计准则，来自持续运营业务的净利润为5.48亿美元，较上年同期的5.38亿美元增长2%
0,0,0,——每股摊薄收益为0.40美元，较上年同期的0.94美元减少58%%
0,0,0,按非美国通用会计准则，每股摊薄收益为0.53美元，较上年同期的0.49美元增长9%
0,0,0,——第一季度持续运营业务创造了4.95亿美元的运营现金流，3.37亿美元的自由现金流
0,0,0,截至2018年3月31日，eBay持有的现金、现金等价物以及非股权投资总额为98亿美元
0,0,0,——第一季度回购了2400万股，总额约为10亿美元的股票
0,0,0,截至2018年3月31日，eBay股票回购项目剩余额度为66亿美元
0,0,0,业绩展望
0,0,0,eBay预计，2018财年第二季度净营收将介于26.4亿美元至26.8亿美元之间，剔除汇率影响同比增长6%至8%
0,0,0,来自可持续运营业务的每股摊薄收益介于0.33美元至0.37美元之间
0,0,0,按非美国通用会计准则，来自可持续运营业务的每股摊薄收益介于0.50美元至0.52美元之间
0,0,0,2018财年全年，eBay预计净营收介于109亿美元至111美元之间，剔除汇率影响同比增长7%至9%
0,0,0,来自可持续运营业务的每股摊薄收益介于1.65美元至1.75美元之间
